2025-04-03 18:40:14.377 [restartedMain] INFO  com.wgcloud.WgcloudServiceApplication - Starting WgcloudServiceApplication using Java 19.0.2 on LAPTOP-1HFCDDG0 with PID 7408 (D:\Program\easyjava\wgcloud-3.5.7\wgcloud-server\target\classes started by Ho1L0w_By in D:\Program\easyjava\wgcloud-3.5.7)
	at org.apache.catalina.core.StandardEngineValve.invoke(StandardEngineValve.java:78)
	at org.apache.catalina.connector.CoyoteAdapter.service(CoyoteAdapter.java:360)
	at org.apache.coyote.http11.Http11Processor.service(Http11Processor.java:399)
	at org.apache.coyote.AbstractProcessorLight.process(AbstractProcessorLight.java:65)
	at org.apache.coyote.AbstractProtocol$ConnectionHandler.process(AbstractProtocol.java:889)
	at org.apache.tomcat.util.net.NioEndpoint$SocketProcessor.doRun(NioEndpoint.java:1743)
	at org.apache.tomcat.util.net.SocketProcessorBase.run(SocketProcessorBase.java:49)
	at org.apache.tomcat.util.threads.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1191)
	at org.apache.tomcat.util.threads.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:659)
	at org.apache.tomcat.util.threads.TaskThread$WrappingRunnable.run(TaskThread.java:61)
	at java.lang.Thread.run(Thread.java:748)
2025-04-03 19:50:06.564 [taskScheduler-4] INFO  com.wgcloud.task.ScheduledTask - heathMonitorTask------------2025-04-03 19:50:06
2025-04-03 19:50:06.564 [taskScheduler-6] INFO  com.wgcloud.task.ScheduledTask - 批量提交监控数据任务开始----------2025-04-03 19:50:06
2025-04-03 19:50:06.628 [taskScheduler-6] INFO  com.wgcloud.task.ScheduledTask - 批量提交监控数据任务结束----------2025-04-03 19:50:06
2025-04-03 19:51:04.284 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2025-04-03 19:51:04.285 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2025-04-03 19:51:28.164 [restartedMain] INFO  com.wgcloud.WgcloudServiceApplication - Starting WgcloudServiceApplication using Java 1.8.0_181 on USER-20240731ZR with PID 28948 (E:\wgcloud-new\wgcloud-3.5.7\wgcloud-agent\target\classes started by Administrator in E:\wgcloud-new\wgcloud-3.5.7)
2025-04-03 19:51:28.165 [restartedMain] INFO  com.wgcloud.WgcloudServiceApplication - No active profile set, falling back to 1 default profile: "default"
2025-04-03 19:51:28.195 [restartedMain] INFO  o.s.b.d.env.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2025-04-03 19:51:28.196 [restartedMain] INFO  o.s.b.d.env.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2025-04-03 19:51:28.744 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 9998 (http)
2025-04-03 19:51:28.749 [restartedMain] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2025-04-03 19:51:28.750 [restartedMain] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.60]
2025-04-03 19:51:28.805 [restartedMain] INFO  o.a.c.c.C.[Tomcat].[localhost].[/wgcloud-agent] - Initializing Spring embedded WebApplicationContext
2025-04-03 19:51:28.805 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 609 ms
2025-04-03 19:51:28.865 [restartedMain] INFO  org.pcap4j.core.NativeMappings - Pcap4J successfully loaded a native pcap library: WinPcap version 4.1.3 (packet.dll version 4.1.0.2980), based on libpcap version 1.0 branch 1_0_rel0b (20091008)
2025-04-03 19:51:29.034 [restartedMain] WARN  org.pcap4j.core.Pcaps - failed to set hardware filter to non-promiscuous mode
2025-04-03 19:51:29.043 [restartedMain] INFO  org.pcap4j.util.PropertiesLoader - [org/pcap4j/pcap4j.properties] Could not get value by org.pcap4j.af.inet, use default value: 2
2025-04-03 19:51:29.044 [restartedMain] INFO  org.pcap4j.util.PropertiesLoader - [org/pcap4j/pcap4j.properties] Could not get value by org.pcap4j.af.inet6, use default value: 23
2025-04-03 19:51:29.044 [restartedMain] INFO  org.pcap4j.util.PropertiesLoader - [org/pcap4j/pcap4j.properties] Could not get value by org.pcap4j.af.packet, use default value: 17
2025-04-03 19:51:29.044 [restartedMain] INFO  org.pcap4j.util.PropertiesLoader - [org/pcap4j/pcap4j.properties] Could not get value by org.pcap4j.af.link, use default value: 18
2025-04-03 19:51:29.050 [restartedMain] INFO  org.pcap4j.core.Pcaps - 3 NIF(s) found.
2025-04-03 19:51:29.052 [pool-1-thread-1] INFO  org.pcap4j.util.PropertiesLoader - [org/pcap4j/pcap4j.properties] Could not get value by org.pcap4j.dlt.raw, use default value: 12
2025-04-03 19:51:29.053 [pool-1-thread-1] INFO  org.pcap4j.core.PcapHandle - Starting loop.
2025-04-03 19:51:29.059 [pool-1-thread-1] INFO  org.pcap4j.packet.factory.PacketFactories - A PacketFactoryBinderProvider implementation is found. ClassLoader: sun.misc.Launcher$AppClassLoader@18b4aac2, URL: file:/D:/apache-maven-3.8.6-bin/apache-maven-3.8.6/repo/org/pcap4j/pcap4j-packetfactory-static/1.8.2/pcap4j-packetfactory-static-1.8.2.jar
2025-04-03 19:51:29.124 [pool-1-thread-1] INFO  org.pcap4j.packet.factory.PacketFactories - Succeeded in PacketFactoryBinderProvider.getBinder()
2025-04-03 19:51:29.550 [restartedMain] INFO  o.s.b.d.autoconfigure.OptionalLiveReloadServer - LiveReload server is running on port 35729
2025-04-03 19:51:29.570 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 9998 (http) with context path '/wgcloud-agent'
2025-04-03 19:51:29.579 [restartedMain] INFO  com.wgcloud.WgcloudServiceApplication - Started WgcloudServiceApplication in 1.694 seconds (JVM running for 2.333)
2025-04-03 19:51:44.225 [restartedMain] INFO  com.wgcloud.WgcloudServiceApplication - Starting WgcloudServiceApplication using Java 1.8.0_181 on USER-20240731ZR with PID 23720 (E:\wgcloud-new\wgcloud-3.5.7\wgcloud-server\target\classes started by Administrator in E:\wgcloud-new\wgcloud-3.5.7)
2025-04-03 19:51:44.226 [restartedMain] INFO  com.wgcloud.WgcloudServiceApplication - No active profile set, falling back to 1 default profile: "default"
2025-04-03 19:51:44.269 [restartedMain] INFO  o.s.b.d.env.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2025-04-03 19:51:44.269 [restartedMain] INFO  o.s.b.d.env.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2025-04-03 19:51:45.014 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 9999 (http)
2025-04-03 19:51:45.019 [restartedMain] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2025-04-03 19:51:45.020 [restartedMain] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.60]
2025-04-03 19:51:45.069 [restartedMain] INFO  o.a.c.c.C.[Tomcat].[localhost].[/wgcloud] - Initializing Spring embedded WebApplicationContext
2025-04-03 19:51:45.070 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 800 ms
2025-04-03 19:51:45.810 [restartedMain] INFO  o.s.b.a.web.servlet.WelcomePageHandlerMapping - Adding welcome page template: index
2025-04-03 19:51:46.036 [restartedMain] WARN  o.s.b.d.autoconfigure.OptionalLiveReloadServer - Unable to start LiveReload server
2025-04-03 19:51:46.063 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 9999 (http) with context path '/wgcloud'
2025-04-03 19:51:46.074 [restartedMain] INFO  com.wgcloud.WgcloudServiceApplication - Started WgcloudServiceApplication in 2.142 seconds (JVM running for 2.748)
2025-04-03 19:51:57.655 [http-nio-9999-exec-2] INFO  o.a.c.c.C.[Tomcat].[localhost].[/wgcloud] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-04-03 19:51:57.655 [http-nio-9999-exec-2] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2025-04-03 19:51:57.656 [http-nio-9999-exec-2] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2025-04-03 19:51:57.713 [http-nio-9999-exec-2] WARN  com.zaxxer.hikari.HikariConfig - HikariPool-1 - idleTimeout has been set but has no effect because the pool is operating as a fixed size pool.
2025-04-03 19:51:57.714 [http-nio-9999-exec-2] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2025-04-03 19:51:57.714 [http-nio-9999-exec-2] WARN  com.zaxxer.hikari.util.DriverDataSource - Registered driver with driverClassName=com.mysql.jdbc.Driver was not found, trying direct instantiation.
2025-04-03 19:51:57.791 [http-nio-9999-exec-2] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2025-04-03 19:52:16.078 [taskScheduler-2] INFO  com.wgcloud.task.ScheduledTask - 批量提交监控数据任务开始----------2025-04-03 19:52:16
2025-04-03 19:52:16.078 [taskScheduler-2] INFO  com.wgcloud.task.ScheduledTask - 批量提交监控数据任务结束----------2025-04-03 19:52:16
2025-04-03 19:52:36.935 [taskScheduler-2] INFO  org.pcap4j.core.PcapDumper - Closed.
2025-04-03 19:52:36.935 [taskScheduler-2] INFO  org.pcap4j.core.PcapHandle - Closed.
2025-04-03 19:52:37.125 [http-nio-9999-exec-3] INFO  com.wgcloud.controller.AgentController - Pcap 文件上传成功: E:\wgcloud-new\wgcloud-3.5.7\upload\pcap\1743681157114_capture_20250403195236.pcap
2025-04-03 19:52:37.230 [http-nio-9999-exec-3] INFO  org.pcap4j.core.NativeMappings - Pcap4J successfully loaded a native pcap library: WinPcap version 4.1.3 (packet.dll version 4.1.0.2980), based on libpcap version 1.0 branch 1_0_rel0b (20091008)
2025-04-03 19:52:37.233 [http-nio-9999-exec-3] INFO  org.pcap4j.util.PropertiesLoader - [org/pcap4j/pcap4j.properties] Could not get value by org.pcap4j.dlt.raw, use default value: 12
2025-04-03 19:52:37.236 [http-nio-9999-exec-3] INFO  org.pcap4j.packet.factory.PacketFactories - A PacketFactoryBinderProvider implementation is found. ClassLoader: sun.misc.Launcher$AppClassLoader@18b4aac2, URL: file:/D:/apache-maven-3.8.6-bin/apache-maven-3.8.6/repo/org/pcap4j/pcap4j-packetfactory-static/1.8.2/pcap4j-packetfactory-static-1.8.2.jar
2025-04-03 19:52:37.272 [http-nio-9999-exec-3] INFO  org.pcap4j.util.PropertiesLoader - [org/pcap4j/pcap4j.properties] Could not get value by org.pcap4j.af.inet, use default value: 2
2025-04-03 19:52:37.273 [http-nio-9999-exec-3] INFO  org.pcap4j.util.PropertiesLoader - [org/pcap4j/pcap4j.properties] Could not get value by org.pcap4j.af.inet6, use default value: 23
2025-04-03 19:52:37.273 [http-nio-9999-exec-3] INFO  org.pcap4j.util.PropertiesLoader - [org/pcap4j/pcap4j.properties] Could not get value by org.pcap4j.af.packet, use default value: 17
2025-04-03 19:52:37.273 [http-nio-9999-exec-3] INFO  org.pcap4j.util.PropertiesLoader - [org/pcap4j/pcap4j.properties] Could not get value by org.pcap4j.af.link, use default value: 18
2025-04-03 19:52:37.291 [http-nio-9999-exec-3] INFO  org.pcap4j.packet.factory.PacketFactories - Succeeded in PacketFactoryBinderProvider.getBinder()
2025-04-03 19:52:37.354 [http-nio-9999-exec-3] INFO  org.pcap4j.core.PcapHandle - Closed.
2025-04-03 19:52:38.658 [http-nio-9999-exec-3] INFO  com.wgcloud.analysis.AlarmInfoService - 成功保存报警信息: AlarmInfo{id='9b3138d807ee45ca94cf22b93ae5f372', alarmType='文件上传攻击', ipAddress='49.18.116.85', ipLocation='韩国-Seongnam-si', requestContentLength=247, createTime=2025-04-03 19:52:37.355, isBlacklist=0}
2025-04-03 19:52:39.305 [http-nio-9999-exec-3] INFO  com.wgcloud.analysis.AlarmInfoService - 成功保存报警信息: AlarmInfo{id='0d5d3861e831499d8a87c2e9fa88d342', alarmType='文件上传攻击', ipAddress='1.215.4.154', ipLocation='韩国-Gwangmyeong-si', requestContentLength=259, createTime=2025-04-03 19:52:38.658, isBlacklist=0}
2025-04-03 19:52:39.915 [http-nio-9999-exec-3] INFO  com.wgcloud.analysis.AlarmInfoService - 成功保存报警信息: AlarmInfo{id='9f0b787755a64723b68676e44e849b31', alarmType='文件上传攻击', ipAddress='46.52.221.217', ipLocation='俄罗斯-莫斯科', requestContentLength=391, createTime=2025-04-03 19:52:39.305, isBlacklist=0}
2025-04-03 19:52:39.953 [http-nio-9999-exec-3] INFO  org.pcap4j.core.PcapHandle - Closed.
2025-04-03 19:52:40.556 [http-nio-9999-exec-3] INFO  com.wgcloud.analysis.AlarmInfoService - 成功保存报警信息: AlarmInfo{id='e5d9beb3f7984b4fb37866e5092facf1', alarmType='SQL注入攻击', ipAddress='46.72.254.205', ipLocation='俄罗斯联邦-Voronezh', requestContentLength=87, createTime=2025-04-03 19:52:39.954, isBlacklist=0}
2025-04-03 19:52:41.131 [http-nio-9999-exec-3] INFO  com.wgcloud.analysis.AlarmInfoService - 成功保存报警信息: AlarmInfo{id='725ca7ed311c485dad3bfe868432bd20', alarmType='SQL注入攻击', ipAddress='27.41.41.140', ipLocation='中国-广州市', requestContentLength=93, createTime=2025-04-03 19:52:40.556, isBlacklist=0}
2025-04-03 19:52:41.735 [http-nio-9999-exec-3] INFO  com.wgcloud.analysis.AlarmInfoService - 成功保存报警信息: AlarmInfo{id='f89f04b766b6498b8c7fac49e050d804', alarmType='SQL注入攻击', ipAddress='31.221.55.248', ipLocation='英国-Hackney', requestContentLength=117, createTime=2025-04-03 19:52:41.131, isBlacklist=0}
2025-04-03 19:52:41.770 [http-nio-9999-exec-3] INFO  org.pcap4j.core.PcapHandle - Closed.
2025-04-03 19:52:41.789 [http-nio-9999-exec-3] INFO  org.pcap4j.core.PcapHandle - Closed.
2025-04-03 19:52:42.419 [http-nio-9999-exec-3] INFO  com.wgcloud.analysis.AlarmInfoService - 成功保存报警信息: AlarmInfo{id='330fb44134714f8aab073726264b33c3', alarmType='DDos攻击', ipAddress='N/A', ipLocation='-s', requestContentLength=42, createTime=2025-04-03 19:52:41.797, isBlacklist=0}
2025-04-03 19:53:16.080 [taskScheduler-4] INFO  com.wgcloud.task.ScheduledTask - heathMonitorTask------------2025-04-03 19:53:16
2025-04-03 19:53:16.080 [taskScheduler-5] INFO  com.wgcloud.task.ScheduledTask - 批量提交监控数据任务开始----------2025-04-03 19:53:16
2025-04-03 19:53:16.132 [taskScheduler-5] INFO  com.wgcloud.task.ScheduledTask - 批量提交监控数据任务结束----------2025-04-03 19:53:16
2025-04-03 19:54:16.084 [taskScheduler-1] INFO  com.wgcloud.task.ScheduledTask - 批量提交监控数据任务开始----------2025-04-03 19:54:16
2025-04-03 19:54:16.084 [taskScheduler-1] INFO  com.wgcloud.task.ScheduledTask - 批量提交监控数据任务结束----------2025-04-03 19:54:16
2025-04-03 19:54:37.279 [taskScheduler-3] INFO  org.pcap4j.core.PcapDumper - Closed.
2025-04-03 19:54:37.279 [taskScheduler-3] INFO  org.pcap4j.core.PcapHandle - Closed.
2025-04-03 19:54:37.649 [http-nio-9999-exec-8] INFO  com.wgcloud.controller.AgentController - Pcap 文件上传成功: E:\wgcloud-new\wgcloud-3.5.7\upload\pcap\1743681277629_capture_20250403195436.pcap
2025-04-03 19:54:37.682 [http-nio-9999-exec-8] INFO  org.pcap4j.core.PcapHandle - Closed.
2025-04-03 19:54:39.070 [http-nio-9999-exec-8] INFO  com.wgcloud.analysis.AlarmInfoService - 成功保存报警信息: AlarmInfo{id='2043929b4f104cd78a054a51183fc8ce', alarmType='文件上传攻击', ipAddress='49.18.116.85', ipLocation='韩国-Seongnam-si', requestContentLength=247, createTime=2025-04-03 19:54:37.682, isBlacklist=0}
2025-04-03 19:54:39.801 [http-nio-9999-exec-8] INFO  com.wgcloud.analysis.AlarmInfoService - 成功保存报警信息: AlarmInfo{id='593f1f75180b47b29b724d8370d6abe4', alarmType='文件上传攻击', ipAddress='1.215.4.154', ipLocation='韩国-Gwangmyeong-si', requestContentLength=259, createTime=2025-04-03 19:54:39.071, isBlacklist=0}
2025-04-03 19:54:40.682 [http-nio-9999-exec-8] INFO  com.wgcloud.analysis.AlarmInfoService - 成功保存报警信息: AlarmInfo{id='702d75d790594d14a7e1ef9a1aa5248f', alarmType='文件上传攻击', ipAddress='46.52.221.217', ipLocation='俄罗斯-莫斯科', requestContentLength=391, createTime=2025-04-03 19:54:39.802, isBlacklist=0}
2025-04-03 19:54:40.717 [http-nio-9999-exec-8] INFO  org.pcap4j.core.PcapHandle - Closed.
2025-04-03 19:54:41.306 [http-nio-9999-exec-8] INFO  com.wgcloud.analysis.AlarmInfoService - 成功保存报警信息: AlarmInfo{id='3a7e759f5e4e412c95cbf228ace0e76d', alarmType='SQL注入攻击', ipAddress='46.72.254.205', ipLocation='俄罗斯联邦-Voronezh', requestContentLength=87, createTime=2025-04-03 19:54:40.717, isBlacklist=0}
2025-04-03 19:54:41.915 [http-nio-9999-exec-8] INFO  com.wgcloud.analysis.AlarmInfoService - 成功保存报警信息: AlarmInfo{id='889897eda1dd4aa58f38280a244b8f7d', alarmType='SQL注入攻击', ipAddress='27.41.41.140', ipLocation='中国-广州市', requestContentLength=93, createTime=2025-04-03 19:54:41.307, isBlacklist=0}
